ProductId;Brand;Conditioning;DCI;DCIId;Dosage;FormId;Imported;Laboratory;PharmacologicalClass;Ppa;ProductClass;ProductName;Psychotropic;Refundable;TherapeuticClass;Thermolabile;SHP;TVA;MaxThreshold
00006280;VALACLOR PLUS;B/30;VALSARTAN/HYDROCHLOROTHIAZIDE;06 E 238;160MG/25MG;COMP. PELL.;0;PHARMALLIANCE;ANTI-HYPERTENSEURS;2187.50;1;VALACLOR+ 160/25MG CP PELL B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;794
00006281;DORICEPT;B/30;DONEPEZIL;15 F 104;10MG;COMP. ORODISP.;0;PHARMALLIANCE;MALADIE D'ALZHEIMER;4347.50;1;DORICEPT 10MG CP ORODISP B/30;0;1;NEUROLOGIE;0;2.50;0.00;282
00006283;CANTAPONE;PIL/30;ENTACAPONE;15 D 077;200MG;COMP. PELL.;0;EL KENDI;ANTIPARKINSONIENS;2609.19;1;CANTAPONE 200MG CP PELL B/30;0;1;NEUROLOGIE;0;2.50;0.00;319
00006287;PEPTIDAC;F/200ML;ALGINATE DE SODIUM/BICARBONATE DE SODIUM;10 G 054;50MG/26,7MG/ML;SUSP. BUV.;0;PHARMALLIANCE;ANTI-REFLUX GASTRO-OESOPHAGIEN;175.00;1;PEPTIDAC SUSP BUV F/200ML;0;1;GASTRO-ENTEROLOGIE;0;0.00;0.00;4228
00006295;RIVASTI;B/30;RIVASTIGMINE;15 F 106;1,5MG;GLES.;0;BIOPHARM PRODUCTION;MALADIE D'ALZHEIMER;1745.00;1;RIVASTI 1.5MG GLES B/30;0;1;NEUROLOGIE;0;2.50;0.00;99
00006296;RIVASTI;B/30;RIVASTIGMINE;15 F 107;3MG;GLES.;0;BIOPHARM PRODUCTION;MALADIE D'ALZHEIMER;1835.60;1;RIVASTI 3MG GLES B/30;0;1;NEUROLOGIE;0;2.50;0.00;88
00006297;RIVASTI;B/30;RIVASTIGMINE;15 F 108;4,5MG;GLES.;0;BIOPHARM PRODUCTION;MALADIE D'ALZHEIMER;1902.20;1;RIVASTI 4.5MG GLES B/30;0;1;NEUROLOGIE;0;2.50;0.00;11
00006302;DORICEPT;B/30;DONEPEZIL;15 F 103;5MG;COMP. ORODISP.;0;PHARMALLIANCE;MALADIE D'ALZHEIMER;3634.58;1;DORICEPT 5MG CP ORODISP B/30;0;1;NEUROLOGIE;0;2.50;0.00;816
00006304;NEUPREN;F/200ML;IBUPROFENE;04 B 042;20MG/ML;SOL. BUV.;0;BIO-GALENIC;ANTI-INFLAMMATOIRES NON STEROIDIENS;198.30;1;NEUPREN 20MG/ML SUSP BUV F/200ML;0;1;ANTI-INFLAMMATOIRES;0;1.00;0.00;1052
00006307;SPASLAM;B/10;PHLOROGLUCINOL;10 E 108;80MG;COMP. ORODISP.;0;LAM;ANTISPASMODIQUES MUSCULOTROPES;182.00;1;SPASLAM 80MG CP ORODISP B/10;0;1;GASTRO-ENTEROLOGIE;0;0.00;0.00;111
00006313;CIPROTEK;B/10;CIPROFLOXACINE;13 K 253;500MG;COMP. PELL.;0;BIOCARE LABORATOIRES;QUINOLONES;786.51;1;CIPROTEK 500MG COMP PELL B/10;0;1;INFECTIOLOGIE;0;2.50;0.00;309
00006317;POROSIMAX PLUS;B/04;ACIDE ALENDRONIQUE/COLECALCIFEROL;21 G 066;70MG/5600UI;COMP.;0;FRATER LABORATOIRES;OSTEOPOROSES;1757.50;1;POROSIMAX PLUS 70MG/5600UI CP B/4;0;1;RHUMATOLOGIE;0;2.50;0.00;151
00006325;PAROXETINE BEKER;B/30;PAROXETINE;16 A 095;20MG;COMP. PELL. SEC.;0;BEKER LABORATOIRES;ANTIDEPRESSEURS;1617.50;1;PAROXETINE BEKER 20MG B/30 CP SEC;0;1;PSYCHIATRIE;0;2.50;0.00;340
00006347;RISPAL;F/30ML;RISPERIDONE;16 D 092;1MG/ML;GTTES. BUV.;0;BIOPHARM PRODUCTION;NEUROLEPTIQUES;1257.50;1;RISPAL 1MG/ML GTTE BUV F/30ML;0;1;PSYCHIATRIE;0;2.50;0.00;130
00006348;PHLOROGLUCINOL BGL;B/10;PHLOROGLUCINOL;10 E 108;80MG;COMP. ORODISP.;0;BIO-GALENIC;ANTISPASMODIQUES MUSCULOTROPES;101.80;1;PHLOROGLUCINOL BGL 80 CP ORO B/10;0;1;GASTRO-ENTEROLOGIE;0;0.00;0.00;1654
00006361;ZOTRIX;F/37,5ML;AZITHROMYCINE;13 E 177;40MG/ML;PDRE. SUSP. BUV.;0;PHARMALLIANCE;MACROLIDES & SYNERGISTINES;1077.52;1;ZOTRIX 40MG/ML SUSP BUV F/37.5ML;0;1;INFECTIOLOGIE;0;2.50;0.00;1825
00006363;CELECOX;B/30;CELECOXIB;04 B 036;200MG;GLES.;0;PHARMALLIANCE;ANTI-INFLAMMATOIRES NON STEROIDIENS;1364.00;1;CELECOX 200MG GLES B/30;0;1;ANTI-INFLAMMATOIRES;0;2.50;0.00;17294
00006371;CO VALASTAN;B/30;VALSARTAN/HYDROCHLOROTHIAZIDE;06 E 158;80MG/12,5MG;COMP. PELL.;0;BEKER LABORATOIRES;ANTI-HYPERTENSEURS;2187.50;1;CO VALASTAN 80/12.5MG CP PL B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;124
00006373;XYCARE;B/14;LEVOCETIRIZINE;01 A 054;5MG;COMP. PELL.;0;BIOCARE LABORATOIRES;ANTIHISTAMINIQUES;251.43;1;XYCARE 5MG CP PELL B/14;0;1;ALLERGOLOGIE;0;1.50;0.00;1695
00006376;CO VALASTAN;B/30;VALSARTAN/HYDROCHLOROTHIAZIDE;06 E 238;160MG/25MG;COMP. PELL.;0;BEKER LABORATOIRES;ANTI-HYPERTENSEURS;2187.50;1;CO VALASTAN 160/25MG CP PL B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;122
00006381;ACARLYSE;B/30;ACARBOSE;14 A 136;50MG;COMP.;0;FRATER LABORATOIRES;ANTIDIABETIQUES ORAUX;407.60;1;ACARLYSE 50MG CP B/30;0;1;METABOLISME NUTRITION DIABETE;0;2.50;0.00;367
00006385;EUFOR;B/10;PHLOROGLUCINOL;10 E 108;80MG;COMP. ORODISP.;0;PHARMALLIANCE;ANTISPASMODIQUES MUSCULOTROPES;182.00;1;EUFOR 80MG COMP ORO B/10;0;1;GASTRO-ENTEROLOGIE;0;0.00;0.00;2587
00006386;;;;;;;0;PHARMASTER;;1299.43;0;CATIONORM MULTI EMUL OPHT F/10ML;0;0;;0;0.00;19.00;852
00006387;OLANZA ORO;B/30;OLANZAPINE;16 D 155;5MG;COMP. ORODISP.;0;BEKER LABORATOIRES;NEUROLEPTIQUES;2118.73;1;OLANZA ORO 5MG CP ORODISP B/30;0;1;PSYCHIATRIE;0;2.50;0.00;76
00006393;NOLIB;B/50;NITROXOLINE;25 E 015;100MG;COMP. PELL.;0;PHYSIOPHARM;ANTI-INFECTIEUX URINAIRES;387.53;1;NOLIB 100MG CP PELL B/50;0;1;UROLOGIE ET NEPHROLOGIE;0;2.50;0.00;127
00006398;PREDNISOLONE MM ORO;B/30;PREDNISOLONE;09 H 143;5MG;COMP. ORODISP.;0;LABORATOIRE MM;GLUCOCORTICOIDES;237.60;1;PREDNISOLONE MM ORO 5MG CP B/30;0;1;ENDOCRINOLOGIE ET HORMONES;0;2.50;0.00;809
00006408;FORACORT HFA 200;F/120DOSES;BUDESONIDE/FORMOTEROL;20 F 237;200µG/6µG/DOSE;SOL. P. INHAL.;0;CIPLA;CORTICOIDES AVEC BRONCHODILATATEURS;2326.85;1;FORACORT HFA200 SPRAY F/120DOSES;0;1;PNEUMOLOGIE;0;2.50;0.00;0
00006416;GLYBEK;B/30;ACARBOSE;14 A 136;50MG;COMP.;0;BEKER LABORATOIRES;ANTIDIABETIQUES ORAUX;407.50;1;GLYBEK 50MG CP B/30;0;1;METABOLISME NUTRITION DIABETE;0;2.50;0.00;1834
00006422;IBUTHOL;T/50G;IBUPROFENE/LEVOMENTHOL;21 A 069;5G/3G/100G;GEL;0;NOVA GENERICS;ANALGESIQUES ANTIRHUMATISMAUX EXTERNES BAUMES REVULSIFS;415.01;1;IBUTHOL 5%/3% GEL T/50G;0;1;RHUMATOLOGIE;0;0.00;0.00;0
00006425;CORECT;B/30;ACARBOSE;14 A 136;50MG;COMP.;0;BIOPHARM PRODUCTION;ANTIDIABETIQUES ORAUX;407.60;1;CORECT 50MG COMP B/30;0;1;METABOLISME NUTRITION DIABETE;0;2.50;0.00;4103
00006438;NAFRONYL LP;B/20;NAFTIDROFURYL;06 J 101;200MG;COMP. PELL.;0;BIO-GALENIC;VASODILATATEURS & ANTI-ISCHEMIQUES;398.50;1;NAFRONYL LP 200MG CP PELL B/20;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;1.50;0.00;0
00006441;GLYBEK;B/30;ACARBOSE;14 A 341;100MG;COMP. SEC.;0;BEKER LABORATOIRES;ANTIDIABETIQUES ORAUX;531.50;1;GLYBEK 100MG CP SEC B/30;0;1;METABOLISME NUTRITION DIABETE;0;2.50;0.00;901
00006444;;;;;;;0;SANTEN;;1713.87;0;CATIONORM UNI EMUL OPHT B/30;0;0;;0;0.00;19.00;921
00006453;TELMIDIS;B/30;TELMISARTAN;06 E 264;80MG;COMP.;0;FRATER LABORATOIRES;ANTI-HYPERTENSEURS;1287.50;1;TELMIDIS 80MG CP B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;32
00006457;FLUCASONE;F/120DOSES;FLUTICASONE;22 E 027;50µG/DOSE;SOL. PULV. NAS.;0;BIO-GALENIC;PRODUITS LOCAUX;809.00;1;FLUCASONE 50µG SPRAY F/120DOSES;0;1;RHINOLOGIE;0;2.50;0.00;4205
00006468;GLATIX;B/30;GLICLAZIDE;14 A 303;30MG;COMP. LM.;0;BIOPHARM PRODUCTION;ANTIDIABETIQUES ORAUX;447.50;1;GLATIX 30MG CP A LIB MODIF B/30;0;1;METABOLISME NUTRITION DIABETE;0;2.50;0.00;8985
00006470;APROVASC;B/30;IRBESARTAN/AMLODIPINE;06 E 310;150MG/5MG;COMP. PELL.;0;SANOFI-AVENTIS;ANTI-HYPERTENSEURS;1497.50;1;APROVASC 150/5MG CP PELL B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;10506
00006471;APROVASC;B/30;IRBESARTAN/AMLODIPINE;06 E 311;300MG/5MG;COMP. PELL.;0;SANOFI-AVENTIS;ANTI-HYPERTENSEURS;1497.50;1;APROVASC 300/5MG CP PELL B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;9224
00006477;BISOPROLOL MM;B/30;BISOPROLOL;06 F 267;5MG;COMP. PELL.;0;LABORATOIRE MM;BETA-BLOQUANTS;287.60;1;BISOPROLOL MM 5MG CP B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;134
00006479;;;;;;;0;VITAL CARE;;1500.00;0;BANDELETTE VITAL CHECK B/50;0;1;;0;0.00;0.00;99326
00006481;RUMAVA;B/30;LEFLUNOMIDE;21 J 042;10MG;COMP. PELL.;0;EL KENDI;TRAITEMENT DE FOND DES RHUMATISMES INFLAMATOIRES/TRAITEMENT;2107.10;1;RUMAVA 10MG CP PELL B/30;0;1;RHUMATOLOGIE;0;2.50;0.00;73
00006482;RUMAVA;B/30;LEFLUNOMIDE;21 J 043;20MG;COMP. PELL.;0;EL KENDI;TRAITEMENT DE FOND DES RHUMATISMES INFLAMATOIRES/TRAITEMENT;2195.01;1;RUMAVA 20MG CP PELL B/30;0;1;RHUMATOLOGIE;0;2.50;0.00;337
00006483;CALCIUM NOVAGENERICS;B/60;CALCIUM ELEMENT;14 G 141;500MG;COMP. A SUCER SEC.;0;NOVA GENERICS;ELEMENTS MINERAUX & EQUILIBRE HYDRO-ELECTROLYTIQUE;460.02;1;CALCIUM NOVA 500MG CP SUC SEC B60;0;1;METABOLISME NUTRITION DIABETE;0;0.00;0.00;4663
00006484;NAPROLGIC;B/30;NAPROXENE;04 B 019;275MG;COMP. PELL.;0;INPHAMEDIS;ANTI-INFLAMMATOIRES NON STEROIDIENS;258.11;1;NAPROLGIC 275MG CP PELL B/30;0;1;ANTI-INFLAMMATOIRES;0;1.50;0.00;859
00006485;NAPROLGIC;B/16;NAPROXENE;04 B 020;550MG;COMP. PELL. SEC.;0;INPHAMEDIS;ANTI-INFLAMMATOIRES NON STEROIDIENS;275.32;1;NAPROLGIC 550MG CP PELL SEC B/16;0;1;ANTI-INFLAMMATOIRES;0;1.50;0.00;1186
00006486;OROPRED;B/30;PREDNISOLONE;09 H 143;5MG;COMP. ORODISP.;0;INPHAMEDIS;GLUCOCORTICOIDES;254.95;1;OROPRED 5MG CP ORODISP B/30;0;1;ENDOCRINOLOGIE ET HORMONES;0;2.50;0.00;700
00006487;CO-DOLYC;B/20;PARACETAMOL/CODEINE;03 B 028;500MG/30MG;COMP.;0;MERINAL LABORATOIRES;PARACETAMOL ET DERIVES;158.70;1;CO-DOLYC 500/30MG COMP B/20;0;1;ANTALGIQUES;0;2.50;0.00;0
00006497;APROVASC;B/30;IRBESARTAN/AMLODIPINE;06 E 312;300MG/10MG;COMP. PELL. SEC.;0;SANOFI-AVENTIS;ANTI-HYPERTENSEURS;1497.50;1;APROVASC 300/10MG CP PL SEC B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;12839
00006500;NOBAC;B/16;ALGINATE DE SODIUM/BICARBONATE DE SODIUM/CARBONATE DE CALCIUM;10 G 206;500MG/267MG/160MG;COMP. A CROQUER;0;BIOPHARM PRODUCTION;ANTI-REFLUX GASTRO-OESOPHAGIEN;289.66;1;NOBAC COMP A CROQUER B/16;0;0;GASTRO-ENTEROLOGIE;0;0.00;0.00;883
00006506;AMISULPRIDE BEKER;B/30;AMISULPRIDE;16 D 160;400MG;COMP. PELL. SEC.;0;BEKER LABORATOIRES;NEUROLEPTIQUES;3479.90;1;AMISULPRIDE BEKER 400MG COMPRIME PELLICULE SECABLE  B/30;0;1;PSYCHIATRIE;0;2.50;0.00;153
00006508;CALCIUM D3 NOVAGENERICS;PIL/60;COLECALCIFEROL/CALCIUM;14 G 175;400UI/500MG;COMP. A SUCER;0;NOVA GENERICS;ELEMENTS MINERAUX & EQUILIBRE HYDRO-ELECTROLYTIQUE;750.00;1;CALCIUM D3 NOVA CP A SUCER B/60;0;1;METABOLISME NUTRITION DIABETE;0;0.00;0.00;3301
00006519;METAGYL;F/125ML;METRONIDAZOLE;13 F 040;125MG/5ML;SUSP. BUV.;0;INPHAMEDIS;NITRO-5-IMIDAZOLES;163.67;1;METAGYL SUSP BUV F/125ML;0;1;INFECTIOLOGIE;0;2.50;0.00;0
00006526;PROGEVA;B/30;PROGESTERONE;09 N 109;100MG;CAPS. MOLLE ORA. ET VAGI.;0;EFFIK;PROGESTATIFS (SAUF CONTRACEPTIFS);619.98;1;PROGEVA 100MG CAPS OR/VAG B/30;0;1;ENDOCRINOLOGIE ET HORMONES;0;2.50;0.00;2211
00006527;PROGEVA;B/15;PROGESTERONE;09 N 155;200MG;CAPS. MOLLE ORA. ET VAGI.;0;EFFIK;PROGESTATIFS (SAUF CONTRACEPTIFS);625.72;1;PROGEVA 200MG CAPS OR/VAG B/15;0;1;ENDOCRINOLOGIE ET HORMONES;0;2.50;0.00;13390
00006528;FENATHYL LP;B/30;FENOFIBRATE;06 M 214;160MG;GLES.;0;EL KENDI;HYPOLIPIDEMIANTS;902.40;1;FENATHYL LP 160MG GLES B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;1.50;0.00;120
00006545;EXIRB;B/30;IRBESARTAN/AMLODIPINE;06 E 311;300MG/5MG;COMP. PELL.;0;EL KENDI;ANTI-HYPERTENSEURS;1317.99;1;EXIRB 300/5MG CP PELL B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;4431
00006546;BALTAXINE;B/30;DULOXETINE;16 A 107;60MG;GLES.;0;EL KENDI;ANTIDEPRESSEURS;2296.45;1;BALTAXINE 60MG GLES B/30;0;1;PSYCHIATRIE;0;2.50;0.00;59
00006549;CLAVODEX DUO;B/10;AMOXICILLINE/ACIDE CLAVULANIQUE;13 G 267;875MG/125MG;COMP. PELL.;0;CONTINENTAL PHARM;PENICILLINES;570.09;1;CLAVODEX DUO 875/125MG CP PL B/10;0;1;INFECTIOLOGIE;0;2.50;0.00;9706
00006550;CLAVODEX;F/60ML;AMOXICILLINE/ACIDE CLAVULANIQUE;13 G 181;100MG/12,5MG/ML;PDRE. SUSP. BUV.;0;CONTINENTAL PHARM;PENICILLINES;590.90;1;CLAVODEX 100/12.5MG P/SUS B F60ML;0;1;INFECTIOLOGIE;0;2.50;0.00;2721
00006554;BIOCETAM;B/60;LEVETIRACETAM;15 A 072;250MG;COMP. PELL.;0;BIOCARE LABORATOIRES;ANTI-EPILEPTIQUES & ANTI-CONVULSIVANTS;1692.01;1;BIOCETAM 250MG CP PELL B/60;0;1;NEUROLOGIE;0;2.50;0.00;80
00006555;GLUCAR;B/30;ACARBOSE;14 A 341;100MG;COMP. SEC.;0;SALEM LABORATOIRES;ANTIDIABETIQUES ORAUX;605.88;1;GLUCAR 100MG COMP SEC B/30;0;1;METABOLISME NUTRITION DIABETE;0;2.50;0.00;673
00006559;RELAXAN;B/10;THIOCOLCHICOSIDE;21 E 070;4MG;COMP.;0;SALEM LABORATOIRES;MYORELAXANTS;317.50;1;RELAXAN 4MG COMP B/10;0;0;RHUMATOLOGIE;0;2.50;0.00;7744
00006572;;;;;;;0;MARTINEZ NIETO;;1932.77;0;GELPHORE BOOST FL BUV B/10;0;0;;0;0.00;19.00;236
00006578;LARIMEL;B/90;ACARBOSE;14 A 136;50MG;COMP.;0;PHARMALLIANCE;ANTIDIABETIQUES ORAUX;1226.33;1;LARIMEL 50MG CP B/90;0;1;METABOLISME NUTRITION DIABETE;0;2.50;0.00;685
00006581;LORADESS;B/10;DESLORATADINE;01 A 047;5MG;COMP. PELL.;0;PHARMALLIANCE;ANTIHISTAMINIQUES;299.64;1;LORADESS 5MG CP PELL B/10;0;1;ALLERGOLOGIE;0;1.50;0.00;655
00006585;DOZAX;B/30;PAROXETINE;16 A 095;20MG;COMP. PELL. SEC.;0;BIOPHARM PRODUCTION;ANTIDEPRESSEURS;1617.50;1;DOZAX 20MG CP PELL SEC B/30;0;1;PSYCHIATRIE;0;2.50;0.00;1387
00006589;BETABIO;PIL/20;BETAMETHASONE;09 H 133;2MG;COMP. DISP. SEC.;0;BIO-GALENIC;GLUCOCORTICOIDES;317.50;1;BETABIO 2MG CP DISP B/20;0;1;ENDOCRINOLOGIE ET HORMONES;0;2.50;0.00;1158
00006590;CITICOLINE GL;F/40ML;CITICOLINE;15 K 045;100MG/ML;SOL. BUV.;0;GENERICLAB;OEDEMES CEREBRAUX;703.10;1;CITICOLINE GL SOL BUV F/40ML;0;1;NEUROLOGIE;0;2.50;0.00;503
00006591;CORONOL;F/5ML;OFLOXACINE;17 D 157;0,30%;COLLYRE;0;GENCOPHARM;ANTI-INFECTIEUX LOCAUX;165.98;1;CORONOL 0.3% COLLYRE F/5ML;0;1;OPHTALMOLOGIE;0;2.50;0.00;67
00006592;GATIFLOXACINE GL;F/5ML;GATIFLOXACINE;17 D 155;0,30%;COLLYRE;0;GENCOPHARM;ANTI-INFECTIEUX LOCAUX;633.82;1;GATIFLOXACINE GL 0.3% COLLY F/5ML;0;0;OPHTALMOLOGIE;0;2.50;0.00;606
00006593;ZOLAMIDE;F/5ML;DORZOLAMIDE;17 C 121;2%;COLLYRE;0;GENCOPHARM;ANTI-GLAUCOMATEUX;554.57;1;ZOLAMIDE 2% COLLYRE F/5ML;0;1;OPHTALMOLOGIE;0;2.50;0.00;1957
00006595;PHLOSPAM;B/20;PHLOROGLUCINOL;10 E 108;80MG;COMP. ORODISP.;0;TAPHCO;ANTISPASMODIQUES MUSCULOTROPES;220.00;1;PHLOSPAM 80MG CP ORODISP B/20;0;1;GASTRO-ENTEROLOGIE;0;0.00;0.00;56
00006596;PHLOSPAM;B/20;PHLOROGLUCINOL;10 E 207;160MG;COMP. ORODISP.;0;TAPHCO;ANTISPASMODIQUES MUSCULOTROPES;286.00;1;PHLOSPAM 160MG CP ORODISP B/20;0;1;GASTRO-ENTEROLOGIE;0;0.00;0.00;5480
00006600;EMETIKAN;B/30;DOMPERIDONE;10 F 046;10MG;COMP. PELL.;0;TAPHCO;MEDICAMENTS DE LA MOTRICITE DIGESTIVE;193.80;1;EMETIKAN 10MG CP PELL B/30;0;1;GASTRO-ENTEROLOGIE;0;1.50;0.00;107
00006605;FER 3+;B/30;FER FERRIQUE;12 E 106;100MG/5ML;SOL. BUV. AMP.;0;LAD PHARMA;ANTI-ANEMIQUES;480.00;1;FER 3 PLUS AMP BUV B/30;0;1;HEMATOLOGIE ET HEMOSTASE;0;0.00;0.00;0
00006610;CLOBECORT;T/15G;CLOBETASOL;07 H 176;0,05%;PDE.;0;EL KENDI;DERMOCORTICOIDES;141.36;1;CLOBECORT 0.05% POMMADE T/15G;0;1;DERMATOLOGIE;0;2.50;0.00;4074
00006611;CLOBECORT;T/15G;CLOBETASOL;07 H 174;0,05%;CREME;0;EL KENDI;DERMOCORTICOIDES;147.54;1;CLOBECORT 0.05% CREME DERM T/15G;0;1;DERMATOLOGIE;0;2.50;0.00;6285
00006620;DOMPERIDONE BEKER;B/40;DOMPERIDONE;10 F 046;10MG;COMP. PELL.;0;BEKER LABORATOIRES;MEDICAMENTS DE LA MOTRICITE DIGESTIVE;258.90;1;DOMPERIDONE BEKER 10MG CP B/40;0;1;GASTRO-ENTEROLOGIE;0;1.50;0.00;3706
00006621;FEXOFENADINE BEKER;B/15;FEXOFENADINE;01 A 039;120MG;COMP. PELL.;0;BEKER LABORATOIRES;ANTIHISTAMINIQUES;148.50;1;FEXOFENADINE BEKER 120MG CP B/15;0;1;ALLERGOLOGIE;0;1.50;0.00;896
00006622;FEXOFENADINE BEKER;B/20;FEXOFENADINE;01 A 040;180MG;COMP. PELL.;0;BEKER LABORATOIRES;ANTIHISTAMINIQUES;258.50;1;FEXOFENADINE BEKER 180MG CP B/20;0;1;ALLERGOLOGIE;0;1.50;0.00;1497
00006625;FORTZAAR;B/28;LOSARTAN/HYDROCHLOROTHIAZIDE;06 E 239;100MG/25MG;COMP. PELL.;0;MERCK SHARP & DOHME;ANTI-HYPERTENSEURS;1952.34;1;FORTZAAR 100/25MG CP PELL B/28;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;6851
00006629;CELECOX;B/30;CELECOXIB;04 B 035;100MG;GLES.;0;PHARMALLIANCE;ANTI-INFLAMMATOIRES NON STEROIDIENS;720.00;1;CELECOX 100MG GLES B/30;0;1;ANTI-INFLAMMATOIRES;0;2.50;0.00;1504
00006630;EXSART;B/30;AMLODIPINE/VALSARTAN;06 E 258;5MG/160MG;COMP. PELL.;0;PHARMALLIANCE;ANTI-HYPERTENSEURS;1497.50;1;EXSART 5/160MG CP PELL B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;1054
00006631;LEVOZEN;B/14;LEVOCETIRIZINE;01 A 054;5MG;COMP. PELL.;0;NEOMEDIC;ANTIHISTAMINIQUES;251.43;1;LEVOZEN 5MG CP PELL B/14;0;1;ALLERGOLOGIE;0;1.50;0.00;68
00006633;PAXETINE;B/30;PAROXETINE;16 A 095;20MG;COMP. PELL. SEC.;0;MERINAL LABORATOIRES;ANTIDEPRESSEURS;1617.50;1;PAXETINE 20MG CP PELL SEC B/30;0;1;PSYCHIATRIE;0;2.50;0.00;1925
00006644;CIFLODINE;B/60;ACIDE FOLIQUE;12 E 020;5MG;GLES.;0;LAM;ANTI-ANEMIQUES;249.49;1;CIFLODINE 5MG GLES B/60;0;1;HEMATOLOGIE ET HEMOSTASE;0;0.00;0.00;31
00006645;NASACET;F/120DOSES;TRIAMCINOLONE;22 E 028;55µG/DOSE;SUSP. PULV. NAS.;0;BIO-GALENIC;PRODUITS LOCAUX;892.00;1;NASACET 55µG SUSP NAS F/120PULV;0;1;RHINOLOGIE;0;2.50;0.00;2533
00006648;ARIPIPRAZOLE BEKER;B/30;ARIPIPRAZOLE;16 D 161;20MG;COMP.;0;BEKER LABORATOIRES;NEUROLEPTIQUES;6507.50;1;ARIPIPRAZOLE BEKER 20MG CP B/30;0;1;PSYCHIATRIE;0;2.50;0.00;230
00006649;ARIPIPRAZOLE BEKER;B/30;ARIPIPRAZOLE;16 D 104;15MG;COMP.;0;BEKER LABORATOIRES;NEUROLEPTIQUES;5627.60;1;ARIPIPRAZOLE BEKER 15MG CP B/30;0;1;PSYCHIATRIE;0;2.50;0.00;842
00006651;COZAAR;B/28;LOSARTAN;06 E 240;100MG;COMP. PELL.;0;MERCK SHARP & DOHME;ANTI-HYPERTENSEURS;1201.50;1;COZAAR 100MG CP PELL B/28;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;2321
00006652;HYZAAR;B/28;LOSARTAN/HYDROCHLOROTHIAZIDE;06 E 167;50MG/12.5MG;COMP. PELL.;0;MERCK SHARP & DOHME;ANTI-HYPERTENSEURS;1985.41;1;HYZAAR 50/12.5MG CP PELL B/28;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;4136
00006653;ETACID;F/140DOSES;MOMETASONE;22 E 036;50µG/DOSE;SOL. PULV. NAS.;0;WORLD MEDICINE;PRODUITS LOCAUX;872.49;1;ETACID 50µG SPRAY NASAL F/140PULV;0;1;RHINOLOGIE;0;2.50;0.00;200
00006655;OROKAL;B/08;CEFIXIME;13 B 201;200MG;COMP. PELL.;0;SOPHAL;CEPHALOSPORINES;1289.64;1;OROKAL 200MG CP PELL B/8;0;1;INFECTIOLOGIE;0;2.50;0.00;4813
00006656;CEDROXAL;B/12;CEFADROXIL;13 B 298;1G;COMP.;0;SOPHAL;CEPHALOSPORINES;677.78;1;CEDROXAL 1G COMP B/12;0;1;INFECTIOLOGIE;0;2.50;0.00;300
00006666;CEFAZAL;B/01;CEFAZOLINE;13 B 013;1G;PDRE. SOL. INJ.;0;SOPHAL;CEPHALOSPORINES;270.77;1;CEFAZAL 1G PDRE SOL INJ IM B/1;0;1;INFECTIOLOGIE;0;2.50;0.00;0
00006668;CIPROFLOXAL;B/10;CIPROFLOXACINE;13 K 253;500MG;COMP. PELL.;0;SOPHAL;QUINOLONES;786.51;1;CIPROFLOXAL 500MG CP PELL B/10;0;1;INFECTIOLOGIE;0;2.50;0.00;20
00006670;COTRIMOXAL FORTE;B/20;SULFAMETHOXAZOLE/TRIMETHOPRIME;13 M 169;800MG/160MG;COMP. SEC.;0;SOPHAL;SULFAMIDES;248.16;1;COTRIMOXAL FORTE 800/160MG CP B20;0;1;INFECTIOLOGIE;0;2.50;0.00;5774
00006671;LEXINAL;B/20;CEFALEXINE;13 B 010;500MG;GLES.;0;SOPHAL;CEPHALOSPORINES;518.50;1;LEXINAL 500MG GLES B/20;0;1;INFECTIOLOGIE;0;2.50;0.00;5181
00006672;LEXINAL;B/12;CEFALEXINE;13 B 010;500MG;COMP. PELL.;0;SOPHAL;CEPHALOSPORINES;396.00;1;LEXINAL 500MG CP PELL B/12;0;1;INFECTIOLOGIE;0;2.50;0.00;4862
00006673;LEXINAL;B/12;CEFALEXINE;13 B 223;1G;COMP. PELL.;0;SOPHAL;CEPHALOSPORINES;510.62;1;LEXINAL 1G CP PELL B/12;0;1;INFECTIOLOGIE;0;2.50;0.00;34196
